id_compra,sexo_biologico,idade_cliente,regiao_cliente,categoria_produto,preco_unitario,quantidade,total_compra,tempo_entrega,avaliacao
80814cd8-eac5-41a9-9ffd-300e09223dde,Feminino,36,Centro-Oeste,Casa e Mobílias,432.24,2,864.48,13,4
e0493799-6afd-4a7b-bd4a-6aa555b44c64,Feminino,34,Sul,Eletrônicos,825.16,3,2475.48,6,2
13af9faa-dfa1-4260-a1f9-b8f690d37d97,Feminino,17,Sul,Papelaria e Escritório,66.44,3,199.32,9,5
34dee5bb-b27a-4bd9-9221-c8c0e6a76eec,Masculino,34,Nordeste,Eletrônicos,1162.85,3,3488.55,8,5
3b5bcd31-9346-4773-be6b-37e7282b09fa,Masculino,30,Norte,"Roupas, Calçados e Acessórios",208.19,3,624.57,7,5
9233cf5c-9dfb-4ecf-b4ee-86a9f65f939c,Feminino,26,Sudeste,Alimentos e Bebidas,224.23,4,896.92,11,3
0d692e95-2f9c-42c0-a269-e537c44dca75,Feminino,32,Norte,Eletrônicos,1669.0,3,5007.0,3,4
b16b5097-bd9a-4981-86dc-9efbf8da57d4,Masculino,45,Sudeste,"Roupas, Calçados e Acessórios",289.1,3,867.3,8,5
4a049539-9c04-4db8-9fae-229479984e2a,Feminino,29,Nordeste,Livros,298.0,1,298.0,11,5
bca924cc-061a-41fe-bba0-6aa080c71127,Masculino,35,Centro-Oeste,Livros,200.45,2,400.9,12,3
02563d86-4b5c-4847-a054-e92eb77079b2,Feminino,24,Nordeste,Brinquedos,204.32,4,817.28,13,5
8550d435-3033-4af8-9aa3-3bdae94c9bea,Masculino,36,Norte,Eletrônicos,946.38,6,5678.28,5,1
a2196aab-0208-47f6-8f7e-9f266dde0f97,Feminino,30,Sul,"Roupas, Calçados e Acessórios",148.03,3,444.09,6,3
c59740ad-d3ec-4c11-a6a5-d94cda1b5fc7,Masculino,44,Nordeste,Livros,292.07,2,584.14,7,5
76255ff5-f99e-41b7-a6a5-d58741e7c1af,Masculino,22,Sudeste,"Roupas, Calçados e Acessórios",987.18,4,3948.72,3,5
76ba96e3-0261-4c38-999d-a201103c9d12,Feminino,25,Nordeste,Beleza e Cuidados Pessoais,102.3,1,102.3,4,1
60c6de67-dd0e-4030-a68b-45e53a708804,Masculino,34,Sudeste,Papelaria e Escritório,177.09,3,531.27,15,5
f1809dab-652d-457e-a103-8e19b041712b,Feminino,35,Norte,Eletrônicos,1264.01,7,8848.07,7,4
35657660-01ff-4494-ae79-a8fed715325c,Feminino,27,Sudeste,"Roupas, Calçados e Acessórios",331.55,1,331.55,12,4
498975ea-0fbc-4530-8daa-0d2b7fefdd47,Feminino,33,Centro-Oeste,Eletrônicos,1697.18,4,6788.72,6,1
97f30035-1465-4f43-93dd-df5164065e4b,Feminino,26,Sudeste,Ferramentas e Construção,389.6,1,389.6,16,1
f59c794d-09ed-4a58-b25d-3579b7e83796,Masculino,42,Sudeste,Eletrônicos,182.52,1,182.52,10,4
f9e9fecb-87b6-4a81-ad68-7d58743ff442,Feminino,32,Sudeste,Ferramentas e Construção,113.76,5,568.8,17,1
fd9e3c3f-578e-479c-9dac-c9b00691541d,Masculino,37,Sudeste,Esporte e Lazer,410.39,3,1231.17,14,3
c97254e1-905f-4981-b05e-1f69325d7f31,Masculino,34,Sudeste,Eletrônicos,1347.21,1,1347.21,3,4
ce538fd0-ee26-4e87-8ed1-2f60ff0faa8a,Feminino,29,Sudeste,Papelaria e Escritório,255.08,4,1020.32,14,3
dad680fb-be28-4ad8-859d-d11a440184b1,Feminino,28,Sudeste,Alimentos e Bebidas,323.22,5,1616.1,13,2
3c58085e-61e9-4817-9836-9163b38cf531,Masculino,51,Nordeste,"Roupas, Calçados e Acessórios",105.37,5,526.85,10,1
4af4b537-55b4-4be4-a903-0cb67205bb08,Feminino,35,Norte,Livros,267.72,6,1606.32,12,4
f968357e-1308-4674-90c5-84e0ebd1ef84,Feminino,29,Sudeste,Ferramentas e Construção,804.18,7,5629.26,11,3
396f66cf-abc2-46ea-b4bd-74510903a9b7,Feminino,30,Sudeste,Beleza e Cuidados Pessoais,153.63,3,460.89,11,5
2d2e90f9-adc9-46c7-a127-3f09ce6da9e2,Masculino,30,Sudeste,Ferramentas e Construção,92.67,1,92.67,14,5
eaea0fec-71f9-4117-882d-f7098b64c527,Masculino,45,Sul,Alimentos e Bebidas,31.84,2,63.68,8,1
14294527-0e74-4d4b-9374-05b136acf7b9,Masculino,38,Centro-Oeste,Brinquedos,317.41,7,2221.87,9,4
cf991f45-4cae-4e82-844a-9fb0c3651594,Feminino,27,Sul,Eletrônicos,1708.59,1,1708.59,5,5
01b34265-38fa-49d8-8594-dc4d2ee6a757,Feminino,37,Norte,Esporte e Lazer,669.5,3,2008.5,13,3
39dccc08-077c-4217-8084-27eac8740b21,Masculino,33,Centro-Oeste,Papelaria e Escritório,231.36,2,462.72,9,4
6269cf71-beb4-426f-82bf-78b03e1fb507,Masculino,53,Sudeste,"Roupas, Calçados e Acessórios",812.28,2,1624.56,6,3
5bc171ab-de9b-46f5-a4db-f4264ba5164d,Masculino,25,Sudeste,Eletrônicos,1743.75,4,6975.0,10,2
0ceadcf8-f842-4813-a632-5f2a8b0cf828,Feminino,42,Sudeste,Eletrônicos,1124.98,1,1124.98,8,5
80f1de43-2cd0-4e26-900b-47a14b5d42ee,Feminino,38,Sudeste,Esporte e Lazer,409.67,1,409.67,13,5
a1e01e2b-5d6c-455f-b4b9-04ea3a8d7752,Feminino,22,Sudeste,Eletrônicos,705.3,3,2115.9,4,5
64f819de-d397-40e1-b081-f499c3b0acfd,Masculino,39,Nordeste,Casa e Mobílias,765.13,2,1530.26,15,5
21329515-8220-406b-9f43-bb9b71b9bbd3,Feminino,32,Sul,Eletrônicos,1044.4,2,2088.8,5,5
55c3cf01-7d9a-443d-bfcd-4bc1e8330c3c,Feminino,34,Sudeste,Casa e Mobílias,1212.06,9,10908.54,13,5
9d9e29e2-d25c-4b0d-bf34-fabeefc3700b,Feminino,27,Sudeste,Eletrônicos,463.5,2,927.0,8,5
41e353f2-92dc-4473-ba65-27c2f2e05231,Feminino,25,Centro-Oeste,Casa e Mobílias,1498.54,1,1498.54,13,1
81c3ad44-ce96-4e1a-9f8c-7ebf258b6359,Feminino,34,Norte,"Roupas, Calçados e Acessórios",1132.03,8,9056.24,9,4
aa50eb15-db8e-491e-91b1-f4ee08febc70,Feminino,26,Sudeste,Beleza e Cuidados Pessoais,227.86,6,1367.16,12,4
a5c196c7-f0ec-45e2-af78-44544fbeca44,Masculino,27,Nordeste,"Roupas, Calçados e Acessórios",842.61,5,4213.05,10,4
11ec251f-5891-4db4-a518-3a4e45c33d0c,Feminino,30,Sudeste,Papelaria e Escritório,87.5,4,350.0,14,2
a06975c6-2b3f-4ff9-b3aa-0fdb02301a31,Masculino,38,Norte,Papelaria e Escritório,135.51,3,406.53,14,2
5e4b87d7-0549-48c3-af5d-a7bbeb0a1cee,Masculino,37,Norte,Brinquedos,196.13,6,1176.78,8,3
8c8c97b1-61a7-4e1d-838a-99cffa7a2ea8,Masculino,31,Nordeste,"Roupas, Calçados e Acessórios",361.71,4,1446.84,5,5
252870a2-64e7-4cef-b5ce-ccfa22847b3e,Masculino,33,Sul,Livros,17.57,3,52.71,7,5
dc354465-358a-487e-95ab-c034160da8e3,Feminino,21,Sudeste,Casa e Mobílias,1413.16,6,8478.96,15,3
b3a79ebd-7896-4e2c-b400-5915a8ed1e54,Feminino,28,Sul,Ferramentas e Construção,369.01,5,1845.05,13,5
814fc646-87dc-4e38-9eaf-ff98d75a0414,Masculino,42,Centro-Oeste,"Roupas, Calçados e Acessórios",124.11,5,620.55,9,4
bf72a1dd-407f-4bf2-955e-ea5b2b61f107,Feminino,24,Nordeste,Beleza e Cuidados Pessoais,54.59,7,382.13,2,4
5c7b6155-ab0d-4b54-882e-9b2da89093ca,Feminino,24,Sudeste,Casa e Mobílias,774.19,8,6193.52,16,1
528586ef-f860-4eea-bbea-110d2bfa3ee4,Feminino,34,Sul,Eletrônicos,1044.59,4,4178.36,13,5
c96eefa2-1be3-4e4f-9d66-76644321d863,Masculino,52,Nordeste,"Roupas, Calçados e Acessórios",381.32,7,2669.24,10,4
648ca216-c60b-4c1b-bd6a-17a80e67e70c,Masculino,31,Nordeste,Alimentos e Bebidas,68.12,5,340.6,10,5
bd5f21a2-ad2e-4c83-880e-a396e5b20563,Masculino,27,Centro-Oeste,Papelaria e Escritório,43.08,2,86.16,8,4
bcaf5c15-4ba1-47dd-b0ad-541f39c6c4a8,Masculino,29,Centro-Oeste,Livros,121.45,1,121.45,6,5
82c64e94-7e70-4f60-aa1a-9c73e2f5f65b,Masculino,41,Nordeste,Eletrônicos,1314.19,1,1314.19,6,5
66379462-029e-4d72-af28-a10e0d442569,Feminino,34,Sul,Ferramentas e Construção,601.21,4,2404.84,14,4
8d7aa800-c425-4bd0-af78-6c75dce00d20,Masculino,37,Centro-Oeste,Livros,63.58,8,508.64,9,4
cdb8b6aa-0a66-4621-8454-d939c33156d1,Masculino,45,Nordeste,Papelaria e Escritório,50.24,2,100.48,13,5
5e41eefb-d3d2-4c7f-b10c-b4e853f5e253,Feminino,33,Sul,Ferramentas e Construção,218.26,7,1527.82,16,4
f09298ba-784c-42b7-93d0-654e8dc3da55,Masculino,38,Centro-Oeste,Esporte e Lazer,640.47,3,1921.41,6,4
28242bb9-58cf-4ed6-93a6-280d43c2f15c,Masculino,26,Sudeste,Casa e Mobílias,1169.8,3,3509.4,17,1
c371b90e-4c16-4eab-b7ba-01354af3060c,Masculino,41,Sudeste,Livros,386.2,4,1544.8,14,1
c1eb55fe-2b94-4597-b6a9-ffaee8a7ce69,Feminino,24,Centro-Oeste,Brinquedos,172.9,2,345.8,15,5
052a8c02-2b62-42ba-beb2-cb6717e019e1,Masculino,38,Sudeste,Esporte e Lazer,664.19,2,1328.38,8,2
6a0d3791-4064-4f22-9a2e-5859e6a942a2,Feminino,36,Sudeste,Brinquedos,177.83,3,533.49,9,3
d4121462-1715-4005-9625-155fd0b0f705,Feminino,37,Sudeste,Beleza e Cuidados Pessoais,224.61,3,673.83,5,4
ea3792ee-e7ce-47d3-a998-35cd8fac4e8c,Masculino,52,Nordeste,Beleza e Cuidados Pessoais,110.62,6,663.72,11,3
caa344e4-aa44-45ce-9e5c-8a16f30ed6ed,Masculino,35,Sul,"Roupas, Calçados e Acessórios",224.43,1,224.43,6,5
f16b07af-1d76-42c9-8645-a452c2ea9d43,Masculino,28,Sudeste,Brinquedos,106.01,1,106.01,10,3
55282369-4f48-4876-b19b-e9efa493116b,Masculino,29,Centro-Oeste,Brinquedos,254.21,6,1525.26,9,4
11c6e2df-3f7e-4373-a4ad-764e4c3a4dd0,Masculino,40,Nordeste,Livros,48.11,1,48.11,7,4
5f6189bd-677a-4106-8fa1-1ce04a747fcd,Masculino,48,Centro-Oeste,Brinquedos,276.8,4,1107.2,11,5
47389a82-a74d-4000-ade6-2f6c469a88c9,Masculino,41,Centro-Oeste,Beleza e Cuidados Pessoais,189.38,1,189.38,10,4
6a68ef7c-9745-4bad-8a07-1084bf9869f7,Masculino,42,Centro-Oeste,Eletrônicos,1776.57,7,12435.99,10,3
45e1c570-4e8f-48cb-99c4-178797302269,Masculino,37,Sudeste,Eletrônicos,869.47,1,869.47,6,5
ae86b696-cd95-4438-8e73-2df433f10871,Feminino,32,Nordeste,Casa e Mobílias,950.93,2,1901.86,15,3
c90c8116-9cdc-40fa-9387-be221bcb16a3,Feminino,30,Sudeste,Eletrônicos,1296.25,5,6481.25,3,5
ee1977bc-2c1e-494a-adcb-768894ff04ed,Feminino,31,Sul,Brinquedos,246.32,2,492.64,8,4
0c4df6ea-5ee4-4e71-91d5-dc6ab55c9fdd,Feminino,30,Sudeste,"Roupas, Calçados e Acessórios",746.79,6,4480.74,10,2
a8069dfa-cb57-4066-9866-00e8dd8b7488,Masculino,37,Centro-Oeste,Alimentos e Bebidas,113.84,5,569.2,12,4
bd87f174-f4a8-47f1-a277-41889d3f9418,Masculino,50,Norte,Eletrônicos,604.34,3,1813.02,10,2
154c7cf8-dfa5-4d1b-89ce-5ac712b80c79,Masculino,47,Sudeste,Ferramentas e Construção,560.19,1,560.19,19,2
5bcdc9ae-3eba-4fe7-bc84-48f1df1862b5,Feminino,32,Nordeste,Eletrônicos,284.26,1,284.26,6,5
bb2b7fca-8d3f-45dc-ad68-0f9cdc7c6fa5,Masculino,37,Norte,Eletrônicos,1697.26,5,8486.3,6,5
84e07267-30c6-4756-a02c-77e99ccd811a,Feminino,21,Nordeste,Eletrônicos,457.8,6,2746.8,9,3
176a7f88-9dfa-47f3-b0a4-e162e2fbbe47,Masculino,44,Nordeste,Esporte e Lazer,515.43,5,2577.15,15,5
7316a1d2-0d63-47e6-9479-d64196e461d8,Feminino,24,Norte,Eletrônicos,524.67,5,2623.35,9,3
b9417f54-5dd6-44d6-a06d-65170ad3fd0c,Masculino,33,Sudeste,Livros,21.45,3,64.35,11,1
3a223e4a-2602-46b3-b30b-e9fba0e69d2c,Feminino,36,Sul,Eletrônicos,1951.7,6,11710.2,6,2
b893226a-6412-4d65-80b7-307c89dfab91,Feminino,31,Sudeste,Esporte e Lazer,336.36,6,2018.16,18,1
02f59a39-828d-4f97-8ddd-04440c80d91b,Feminino,39,Centro-Oeste,"Roupas, Calçados e Acessórios",887.68,3,2663.04,9,4
c5713369-cd68-457a-b40f-080147e0aca3,Feminino,21,Sudeste,Esporte e Lazer,152.89,2,305.78,11,2
66967dbc-3b77-4d61-a3a1-e85b47900363,Masculino,39,Centro-Oeste,Esporte e Lazer,266.11,4,1064.44,10,4
618a0fc4-8698-4199-af28-5aabae2b00eb,Feminino,31,Nordeste,"Roupas, Calçados e Acessórios",385.73,5,1928.65,9,5
3b3ce5fb-1ade-43b3-a6cb-f70a85fbcf41,Masculino,43,Nordeste,Eletrônicos,1188.38,2,2376.76,5,2
f2b4462e-c080-4dfd-8770-9956ed4c31c0,Feminino,27,Nordeste,Casa e Mobílias,460.87,3,1382.61,15,4
5b2e9977-7e55-4dac-a458-4a38f67c996f,Masculino,39,Centro-Oeste,Ferramentas e Construção,358.01,4,1432.04,12,4
2b749daf-d4d8-4796-a0c8-176c8d3e38b2,Masculino,22,Nordeste,"Roupas, Calçados e Acessórios",1150.6,3,3451.8,8,4
8e226eae-d5f6-4412-8faa-86db98e3b59e,Masculino,37,Nordeste,Esporte e Lazer,781.31,2,1562.62,16,1
815bf2c9-4931-40a7-9eff-dfaf3e568751,Masculino,41,Nordeste,Esporte e Lazer,132.33,7,926.31,8,1
5b9acbd3-d860-4ae9-9c03-41879468f67b,Feminino,29,Norte,Eletrônicos,1992.86,2,3985.72,5,5
6532fbe5-2ef4-428e-a177-971eeb451f40,Feminino,21,Sudeste,Eletrônicos,235.5,3,706.5,4,5
2f21b04b-2eed-458a-be2f-7ed482506dad,Feminino,24,Sul,Beleza e Cuidados Pessoais,67.91,4,271.64,11,4
91059f8a-e708-4aa7-9d71-dbf7c3cc936f,Feminino,37,Sul,Alimentos e Bebidas,111.86,6,671.16,9,5
56db5f6a-11b2-4af8-b3f9-56a9890df9a9,Masculino,49,Centro-Oeste,Alimentos e Bebidas,98.62,2,197.24,7,4
e512291f-7315-4473-8625-1dc11f1f6c26,Feminino,40,Nordeste,Beleza e Cuidados Pessoais,10.43,1,10.43,7,5
94cac7a0-1e5c-4f22-97f9-1d1fe624641d,Masculino,35,Nordeste,Esporte e Lazer,677.73,2,1355.46,10,2
9c9666fe-3e95-4642-98bd-4dcf5f07813f,Feminino,22,Sul,Eletrônicos,1248.24,7,8737.68,9,3
92bbeb61-1aa4-431f-8d94-cca604589b84,Masculino,33,Sudeste,Casa e Mobílias,1376.03,1,1376.03,11,3
72017309-d10d-4332-b942-c3c86c3a1f85,Feminino,24,Sudeste,"Roupas, Calçados e Acessórios",820.07,5,4100.35,12,1
25ae1b7c-0c95-4c10-84a9-e6bcb3e7498b,Feminino,33,Norte,Papelaria e Escritório,49.65,3,148.95,14,3
cc478439-c1b9-4b46-b79b-677d334b541e,Feminino,23,Sul,Beleza e Cuidados Pessoais,229.9,1,229.9,11,3
e55d7ff3-1f22-4039-a87c-4bc21f8b9408,Masculino,40,Sudeste,"Roupas, Calçados e Acessórios",291.86,4,1167.44,11,3
8d2fa665-59d8-4ea9-9c95-2666e371e8e1,Masculino,38,Centro-Oeste,Casa e Mobílias,454.27,5,2271.35,13,2
3b28202f-daff-4519-96af-553bb1127bc7,Masculino,35,Sudeste,Casa e Mobílias,545.19,3,1635.57,15,2
3a18a5b8-1ffe-4455-bd68-e160ede28d3c,Feminino,30,Sudeste,Beleza e Cuidados Pessoais,125.59,4,502.36,11,3
6da4eee6-bcbf-4140-bf11-77876dd43d47,Feminino,26,Sudeste,Brinquedos,126.83,4,507.32,12,2
569dea32-ec26-45ea-8984-e4e6072a7f97,Feminino,29,Sudeste,Papelaria e Escritório,279.76,3,839.28,11,3
3dac5cae-03ec-4ba4-9797-32224df2bea1,Masculino,47,Sul,Beleza e Cuidados Pessoais,65.32,6,391.92,13,5
2ee5d4bf-5bef-422e-94a3-ecd51f49f806,Masculino,40,Sudeste,Esporte e Lazer,394.27,5,1971.35,6,3
4001eb63-157f-4b73-bf3d-5d5b1bac84f4,Feminino,18,Sudeste,Casa e Mobílias,1412.26,5,7061.3,11,1
9d1a0c65-d8f8-4851-838a-3211ac185d27,Feminino,28,Centro-Oeste,Alimentos e Bebidas,102.74,9,924.66,4,5
ad18a291-52d0-4b12-a515-54138ac437ec,Feminino,37,Sul,Papelaria e Escritório,198.38,1,198.38,13,5
96897ec7-fad1-4413-9cc7-3355664f17fe,Masculino,47,Sul,Brinquedos,154.76,1,154.76,12,2
2c8b614a-434a-49bb-a079-d7ef579ea0fb,Masculino,27,Sudeste,"Roupas, Calçados e Acessórios",662.48,2,1324.96,8,3
7450060d-552d-426b-9998-613167876662,Feminino,26,Sudeste,Beleza e Cuidados Pessoais,102.88,4,411.52,3,5
3b0f72e7-3ffa-49e3-9ba2-20fc255154bb,Feminino,33,Nordeste,Livros,329.37,5,1646.85,14,5
59f65c6a-61ec-401e-80a1-95ce106df8f3,Masculino,27,Sul,Alimentos e Bebidas,105.7,2,211.4,7,5
4af324df-2dc0-4a28-849b-7a2da9087968,Masculino,28,Sul,Alimentos e Bebidas,118.98,2,237.96,3,5
8bf14bd1-5198-4caf-a1fb-0ca0df0cde10,Masculino,29,Nordeste,Brinquedos,171.35,2,342.7,10,5
ff24f362-410b-4196-a690-c17b1cd27cbf,Masculino,42,Sudeste,"Roupas, Calçados e Acessórios",1171.14,1,1171.14,4,5
0e5019dc-2048-4214-a8d9-50fca7a53a7c,Masculino,27,Sudeste,"Roupas, Calçados e Acessórios",663.79,5,3318.95,8,3
9c95c139-6b29-4a23-a05c-18916c902622,Feminino,26,Sudeste,Alimentos e Bebidas,126.49,2,252.98,7,5
13084aef-0f70-40e6-b50c-512cb8d769ef,Feminino,30,Sul,Beleza e Cuidados Pessoais,193.69,1,193.69,8,4
cc2ab80c-bc8d-4742-b16a-9e246f9c1850,Masculino,34,Sul,Eletrônicos,1895.42,1,1895.42,3,5
623eb1f3-da9d-4dc5-bfb4-5afa39e22b38,Masculino,44,Centro-Oeste,Casa e Mobílias,750.51,5,3752.55,12,1
7f4b15bd-0519-45c0-8cb5-7c6d910aec5d,Feminino,23,Nordeste,Beleza e Cuidados Pessoais,65.68,6,394.08,16,2
be46692b-3acf-408a-bffb-01a546ab5119,Feminino,31,Sul,Beleza e Cuidados Pessoais,215.82,3,647.46,7,4
dde1a8ac-787b-4c49-ad65-27b84b07b445,Masculino,45,Sul,Esporte e Lazer,165.27,6,991.62,11,4
cdb130cc-fd5c-4a33-b6b9-48637ebdbbf2,Feminino,23,Sul,Eletrônicos,1160.24,2,2320.48,7,2
9817caf4-6ebc-4e52-b203-e121b6b221a2,Feminino,35,Nordeste,"Roupas, Calçados e Acessórios",524.63,2,1049.26,8,5
ad502e26-0443-4e30-b26a-e1c24beff08d,Feminino,36,Nordeste,"Roupas, Calçados e Acessórios",503.62,2,1007.24,8,2
92102bf3-d39c-45ef-bca3-5d1ef8d94dc2,Feminino,35,Norte,Papelaria e Escritório,104.0,4,416.0,10,4
82c23514-3a1d-4a31-ac07-ce1be6c513fa,Feminino,36,Sul,Ferramentas e Construção,796.28,1,796.28,17,1
a18af112-df15-459d-ad30-1dc1e4aa46f6,Feminino,23,Sul,"Roupas, Calçados e Acessórios",480.42,3,1441.26,6,5
6465320a-9021-47b0-91ea-e3eaa9eb34cc,Feminino,32,Sudeste,Livros,478.31,10,4783.1,10,1
8a2a356e-e5c9-44aa-9874-93061c2e20d2,Masculino,31,Sudeste,Esporte e Lazer,537.06,7,3759.42,9,3
be3ea9da-df12-4838-a715-5650b05fb2a6,Feminino,18,Sul,Eletrônicos,159.61,3,478.83,7,5
f54c123a-7a04-41bb-a0ef-a88c8972ff66,Masculino,36,Norte,Esporte e Lazer,456.95,4,1827.8,12,3
3722af03-1a4f-4bb4-9a8f-4f21370cc6ee,Masculino,57,Sudeste,Esporte e Lazer,145.26,1,145.26,14,5
4cefb615-69eb-48dd-b060-e63d3097f8ed,Masculino,39,Sudeste,Ferramentas e Construção,97.34,5,486.7,14,1
e7fac389-5c6b-475a-aee8-8cac2d570aa2,Feminino,37,Sul,Esporte e Lazer,780.77,6,4684.62,13,5
91a2edef-f188-410a-b6c0-75b5a53dbbd2,Masculino,32,Centro-Oeste,Casa e Mobílias,972.27,4,3889.08,12,4
50dd9a5b-d0d7-400d-8d27-e4bfa59e4a4e,Masculino,40,Nordeste,Esporte e Lazer,383.53,7,2684.71,12,4
13904bf9-dd10-4835-b066-f0f0bd444848,Masculino,43,Centro-Oeste,Alimentos e Bebidas,61.03,5,305.15,9,1
332edbe5-775b-4492-ad89-cc379b1de77f,Feminino,29,Nordeste,Eletrônicos,1296.21,3,3888.63,11,2
f0b45ef7-dd5c-4486-bc46-2b8c5b304689,Feminino,27,Sudeste,"Roupas, Calçados e Acessórios",174.23,3,522.69,4,5
ef0bc162-6b02-4aa1-820c-f3a5ff97f511,Masculino,44,Norte,"Roupas, Calçados e Acessórios",906.69,1,906.69,10,1
bad2be0f-3280-42bd-887c-ca2cd5fe56bf,Masculino,46,Nordeste,Eletrônicos,1834.03,4,7336.12,5,5
eff19c86-53f1-4dcf-8ecb-e5c098f81d8e,Feminino,29,Nordeste,Esporte e Lazer,66.26,2,132.52,4,5
2368afac-b0c5-4d2a-aa7c-2d8cef11bd87,Masculino,39,Sudeste,Eletrônicos,1578.66,8,12629.28,6,2
79dab771-56f3-47af-90f3-65788d0dfdd2,Feminino,32,Sul,Alimentos e Bebidas,162.21,7,1135.47,7,5
e5c25c55-5509-47b8-ac40-f629c0b70b08,Feminino,33,Sudeste,Casa e Mobílias,313.97,4,1255.88,15,4
042e5cb4-34b7-4500-85b9-5d6e09818711,Feminino,34,Centro-Oeste,Eletrônicos,1049.42,6,6296.52,3,4
ffbd2df6-63ba-4a92-a29e-ce4d87efdda7,Feminino,24,Sudeste,"Roupas, Calçados e Acessórios",694.9,1,694.9,15,3
39481589-26b9-4ba0-8fb1-f7794207d997,Feminino,23,Nordeste,Livros,53.38,2,106.76,10,4
cfb006eb-534a-4898-a5d8-af2643369fed,Masculino,39,Sul,Casa e Mobílias,1297.97,2,2595.94,14,2
c7b3840a-42bf-417f-935d-99bad4088dbf,Feminino,38,Nordeste,"Roupas, Calçados e Acessórios",876.81,3,2630.43,5,5
c175f769-b084-4673-8515-e45a5c0ed41d,Masculino,48,Sudeste,Casa e Mobílias,789.2,2,1578.4,18,1
abd4cf18-df8e-4371-8213-b1ad8bec4ccb,Feminino,20,Nordeste,Ferramentas e Construção,295.94,2,591.88,18,1
9d38cfa7-ac89-44ea-86eb-a29e0f095b0e,Feminino,24,Nordeste,Livros,269.61,4,1078.44,8,5
ce0c0d52-add0-4ae7-8460-d5c0001eb93a,Masculino,39,Sudeste,Ferramentas e Construção,82.96,6,497.76,15,4
1ca21c9c-b708-4e7e-a301-d2900d2a3fa8,Feminino,33,Sul,Eletrônicos,752.47,4,3009.88,11,1
641a1d44-558c-4efe-891f-63b194e0fef2,Masculino,33,Sul,Livros,269.37,10,2693.7,7,3
25809953-6c1f-48dd-98bc-210e94dde045,Masculino,18,Nordeste,Eletrônicos,1645.93,4,6583.72,4,4
1ab6fdd7-681a-4603-923b-64a7b95e83be,Masculino,35,Nordeste,Papelaria e Escritório,123.41,6,740.46,10,3
b0386b8c-1420-4661-9850-25f865106ce8,Feminino,21,Sul,Beleza e Cuidados Pessoais,191.03,6,1146.18,7,4
1be37b9e-c86e-4ae3-bafd-c27a4e9fb3bb,Feminino,25,Sudeste,Beleza e Cuidados Pessoais,235.49,1,235.49,11,4
230a8559-2ce1-473d-9922-ee7b9b1e65cc,Masculino,29,Norte,Esporte e Lazer,378.78,4,1515.12,6,1
f8bd9f23-9478-4061-8843-85f4d97fa16d,Masculino,31,Norte,Esporte e Lazer,685.88,7,4801.16,5,3
be85aff5-5eec-43dd-bfdc-c637e0a0064d,Masculino,36,Nordeste,Papelaria e Escritório,236.42,4,945.68,7,5
2ca0a372-26ac-4ef4-8dcd-3205831bf55a,Feminino,35,Norte,Beleza e Cuidados Pessoais,24.64,5,123.2,9,2
7bc3384d-fe2b-4344-bd55-ac836cfb3dc4,Masculino,49,Sudeste,Esporte e Lazer,135.34,5,676.7,11,1
4e8ebf58-c41b-449b-974d-afd2c6ad2a12,Masculino,40,Nordeste,"Roupas, Calçados e Acessórios",90.61,4,362.44,10,4
7a66ea1b-a91a-4ccf-aa73-40f046ed1f24,Feminino,34,Nordeste,Eletrônicos,567.87,6,3407.22,6,5
5e04fd8d-ca78-4a14-a426-25556351dca3,Feminino,34,Sul,Casa e Mobílias,742.74,1,742.74,16,1
7b6bda9f-e52f-44db-b127-0fc68eb16333,Feminino,29,Nordeste,Eletrônicos,634.34,3,1903.02,2,4
eb577e09-322c-4dd8-aab5-296bc27545b5,Masculino,46,Nordeste,Eletrônicos,543.25,2,1086.5,13,2
9ef3a2e3-6f69-44d6-922e-29b7e3d55400,Masculino,43,Nordeste,Eletrônicos,408.08,3,1224.24,9,4
af801810-3a0e-44d7-ae44-5ad828eee5eb,Masculino,31,Sul,Papelaria e Escritório,109.0,6,654.0,10,3
b0c7842b-32f5-4459-a38a-bd324832057a,Masculino,27,Sudeste,Alimentos e Bebidas,154.4,4,617.6,8,2
9f4caac9-6a86-48fe-8478-e232421c4022,Masculino,29,Centro-Oeste,"Roupas, Calçados e Acessórios",527.36,3,1582.08,5,5
dcfa36bb-301c-43ca-844d-05ee510c8d4b,Feminino,22,Sul,Casa e Mobílias,594.56,1,594.56,18,1
bd61c1ac-5cf0-49d4-9012-d11210860f1b,Masculino,46,Sul,Ferramentas e Construção,200.36,6,1202.16,15,2
05e14557-57f1-4c94-9a10-f0174196dad3,Masculino,44,Nordeste,Beleza e Cuidados Pessoais,91.92,3,275.76,8,1
7fc1dd90-6738-4274-891f-c5126e087127,Masculino,26,Sudeste,Casa e Mobílias,311.39,5,1556.95,13,5
2d6738b8-18b6-48ce-afa5-089eb1b33d1d,Masculino,42,Nordeste,Casa e Mobílias,824.6,2,1649.2,14,3
6f92d4e2-1ae5-4aa4-91bb-121a924b4997,Feminino,20,Sudeste,"Roupas, Calçados e Acessórios",1231.51,7,8620.57,10,3
82368dbb-0ea6-409a-96a6-88310984db97,Feminino,36,Sudeste,Alimentos e Bebidas,343.82,3,1031.46,9,2
7704125d-81fa-4100-926e-7a159ae7450e,Masculino,49,Centro-Oeste,Beleza e Cuidados Pessoais,82.12,4,328.48,14,5
